Month,District_State,TotalPrecipitation
2010-01,"PAKUR, JHARKHAND",0.00000
2010-01,"KARIMGANJ, ASSAM",0.00000
2010-01,"CHURACHANDPUR, MANIPUR",0.00000
2010-01,"EAST GARO HILLS, MEGHALAYA",0.00000
2010-01,"24 PARGANAS N, WEST BENGAL",0.00086
2010-01,"MURSHIDABAD, WEST BENGAL",0.00172
2010-01,"SURENDRANAGAR, GUJARAT",0.00229
2010-09,"KUPWARA, JAMMU AND KASHMIR",6.37379
2010-09,"JAISALMER, RAJASTHAN",14.66091
2010-09,"LADAKH, LADAKH",20.97616
2010-09,"KARGIL, JAMMU AND KASHMIR",23.64121
2010-09,"BIKANER, RAJASTHAN",38.83552
2010-09,"JODHPUR, RAJASTHAN",48.43555
2010-09,"BARMER, RAJASTHAN",54.93233
2010-09,"GANGANAGAR, RAJASTHAN",68.04400
2010-09,"NAGOUR, RAJASTHAN",69.41271
2010-09,"ANANTNAG, JAMMU AND KASHMIR",75.36450
2012-05,"THANA, MAHARASHTRA",0.00172
2012-05,"JAMNAGAR, GUJARAT",0.00172
2012-05,"SINGBHUM WEST� C, JHARKHAND",0.00172
2012-05,"NAVSARI, GUJARAT",0.00172
2012-05,"DAMAN, DAMAN AND DIU",0.00172
2012-05,"DIU, DAMAN AND DIU",0.00172
2012-05,"MUMBAI CITY, MAHARASHTRA",0.00172
2012-05,"SURAT, GUJARAT",0.00172
2012-05,"RAJKOT, GUJARAT",0.00221
2012-05,"BANASKANTHA, GUJARAT",0.00229
2005-10,"KUPWARA, JAMMU AND KASHMIR",0.00000
2005-10,"SIKAR, RAJASTHAN",0.00000
2005-10,"ALWAR, RAJASTHAN",0.00000
2005-10,"BHARATPUR, RAJASTHAN",0.00000
2005-10,"BARMER, RAJASTHAN",0.00000
2005-10,"SHEOPUR, MADHAYA PRADESH",0.00000
2005-10,"KOTAH, RAJASTHAN",0.00000
2005-10,"TONK, RAJASTHAN",0.00000
2005-10,"PALI, RAJASTHAN",0.00000
2005-10,"SIROHI, RAJASTHAN",0.00000
2006-08,"BIKANER, RAJASTHAN",4.16966
2006-08,"CHURU, RAJASTHAN",6.66880
2006-08,"NALBARI, ASSAM",9.78384
2006-08,"JAISALMER, RAJASTHAN",9.87680
2006-08,"SOUTHSIKKIM, SIKKIM",10.40698
2006-08,"JORHAT, ASSAM",11.02753
2006-08,"BHIWANI, HARYANA",11.99033
2006-08,"MAHENDRAGARH, HARYANA",17.29632
2006-08,"GANGANAGAR, RAJASTHAN",17.48457
2006-08,"BONGAIGAON, ASSAM",18.46003
2008-08,"LADAKH, LADAKH",17.98754
2008-08,"KUPWARA, JAMMU AND KASHMIR",31.27584
2008-08,"SINGBHUM WEST� C, JHARKHAND",50.85812
2008-08,"RAMANATHAPURA, TAMILNADU",78.11330
2008-08,"KARGIL, JAMMU AND KASHMIR",92.95207
2008-08,"THIRUVARUR, TAMILNADU",95.55833
2008-08,"INDORE, MADHAYA PRADESH",99.05634
2008-08,"THOOTHUKUDI, TAMILNADU",104.48986
2008-08,"GANGANAGAR, RAJASTHAN",113.62504
2008-08,"UJJAIN, MADHAYA PRADESH",115.60600
2009-10,"CHAMBA, HIMACHAL PRADESH",0.00000
2009-10,"JAISALMER, RAJASTHAN",0.00000
2009-10,"UDHAMPUR, JAMMU AND KASHMIR",0.00000
2009-10,"BARMER, RAJASTHAN",0.00343
2009-10,"SINGBHUM WEST� C, JHARKHAND",0.00687
2009-10,"JAMNAGAR, GUJARAT",0.00883
2009-10,"BIKANER, RAJASTHAN",0.01259
2009-10,"PATAN, GUJARAT",0.01488
2009-10,"RAJKOT, GUJARAT",0.02648
2009-10,"BANASKANTHA, GUJARAT",0.03777
2001-04,"SHAJAPUR, MADHAYA PRADESH",0.00000
2001-04,"DAMAN, DAMAN AND DIU",0.00000
2001-04,"VIDISHA, MADHAYA PRADESH",0.00000
2001-04,"UJJAIN, MADHAYA PRADESH",0.00000
2001-04,"INDORE, MADHAYA PRADESH",0.00000
2001-04,"SURENDRANAGAR, GUJARAT",0.00000
2001-04,"BHOPAL, MADHAYA PRADESH",0.00000
2001-04,"NAVSARI, GUJARAT",0.00000
2001-04,"DEWAS, MADHAYA PRADESH",0.00000
2001-04,"RAJGARH, MADHAYA PRADESH",0.00000
2007-12,"SOUTHSIKKIM, SIKKIM",0.00000
2007-12,"MURSHIDABAD, WEST BENGAL",0.00000
2007-12,"KENDRAPARA, ORISSA",0.00000
2007-12,"BONGAIGAON, ASSAM",0.00000
2007-12,"PATAN, GUJARAT",0.00000
2007-12,"NALANDA, BIHAR",0.00000
2007-12,"THANA, MAHARASHTRA",0.00000
2007-12,"LATEHAR, JHARKHAND",0.00000
2007-12,"MALDA, WEST BENGAL",0.00000
2007-12,"MAYURBHANJ, ORISSA",0.00000
2005-11,"CHITTORGARH, RAJASTHAN",0.00000
2005-11,"DANGS, GUJARAT",0.00000
2005-11,"KARAULI, RAJASTHAN",0.00000
2005-11,"GOPALGANJ, BIHAR",0.00000
2005-11,"BANASKANTHA, GUJARAT",0.00000
2005-11,"AKOLA, MAHARASHTRA",0.00000
2005-11,"SHAHUJI M NAGAR, UTTAR PRADESH",0.00000
2005-11,"PILIBHIT, UTTAR PRADESH",0.00000
2005-11,"LUCKNOW, UTTAR PRADESH",0.00000
2005-11,"NANDURBAR, MAHARASHTRA",0.00000
2010-06,"UDHAMSING NAGAR, UTTARAKHAND",0.36564
2010-06,"AMRITSAR, PUNJAB",0.81475
2010-06,"BIJNOR, UTTAR PRADESH",1.17989
2010-06,"CHAMBA, HIMACHAL PRADESH",1.52886
2010-06,"MUZAFFARNAGAR, UTTAR PRADESH",1.75266
2010-06,"MEERUT, UTTAR PRADESH",1.84922
2010-06,"MORADABAD, UTTAR PRADESH",1.94035
2010-06,"KATHUA, JAMMU AND KASHMIR",2.44274
2010-06,"NAINITAL, UTTARAKHAND",2.54660
2010-06,"UDHAMPUR, JAMMU AND KASHMIR",2.58222
2005-01,"DANGS, GUJARAT",0.00000
2005-01,"NORTH GOA, GOA",0.00000
2005-01,"THANA, MAHARASHTRA",0.00000
2005-01,"IMPHAL, MANIPUR",0.00000
2005-01,"NAVSARI, GUJARAT",0.00000
2005-01,"DAMAN, DAMAN AND DIU",0.00000
2005-01,"DIU, DAMAN AND DIU",0.00000
2005-01,"RAJKOT, GUJARAT",0.00098
2005-01,"JAMNAGAR, GUJARAT",0.00294
2005-01,"NEEMUCH, MADHAYA PRADESH",0.00687
2002-09,"SINGBHUM WEST� C, JHARKHAND",0.85015
2002-09,"CHURU, RAJASTHAN",2.17654
2002-09,"SIKAR, RAJASTHAN",2.56823
2002-09,"GANGANAGAR, RAJASTHAN",3.16758
2002-09,"KUPWARA, JAMMU AND KASHMIR",3.28989
2002-09,"BHIWANI, HARYANA",4.64301
2002-09,"BIKANER, RAJASTHAN",4.96187
2002-09,"NAGOUR, RAJASTHAN",5.72863
2002-09,"JAMNAGAR, GUJARAT",5.95653
2002-09,"MAHENDRAGARH, HARYANA",6.05278
2004-10,"KORIYA, CHATISGARH",3.52035
2004-10,"SIDHI, MADHAYA PRADESH",4.17910
2004-10,"PRATAPGARH, UTTAR PRADESH",4.37880
2004-10,"JABALPUR, MADHAYA PRADESH",6.44760
2004-10,"ALLAHABAD, UTTAR PRADESH",6.98962
2004-10,"PANNA, MADHAYA PRADESH",7.11279
2004-10,"REWA, MADHAYA PRADESH",7.14541
2004-10,"SHAHUJI M NAGAR, UTTAR PRADESH",7.47757
2004-10,"SHAHDOL, MADHAYA PRADESH",8.09726
2004-10,"KATNI, MADHAYA PRADESH",10.30140
2008-05,"JAMNAGAR, GUJARAT",0.00000
2008-05,"HARDA, MADHAYA PRADESH",0.00000
2008-05,"BANSWARA, RAJASTHAN",0.00000
2008-05,"DIU, DAMAN AND DIU",0.00000
2008-05,"JALGAON, MAHARASHTRA",0.00147
2008-05,"BROACH, GUJARAT",0.00572
2008-05,"HOSHANGABAD, MADHAYA PRADESH",0.01144
2008-05,"INDORE, MADHAYA PRADESH",0.01373
2008-05,"KATNI, MADHAYA PRADESH",0.01717
2008-05,"DUNGARPUR, RAJASTHAN",0.01802
2012-12,"UNNAO, UTTAR PRADESH",0.00687
2012-12,"BANSWARA, RAJASTHAN",0.00687
2012-12,"SAGAR, MADHAYA PRADESH",0.00687
2012-12,"DIU, DAMAN AND DIU",0.00687
2012-12,"MUMBAI CITY, MAHARASHTRA",0.00687
2012-12,"LUCKNOW, UTTAR PRADESH",0.00687
2012-12,"KODARMA, JHARKHAND",0.00687
2012-12,"BHOPAL, MADHAYA PRADESH",0.00687
2012-12,"THANA, MAHARASHTRA",0.00687
2012-12,"GWALIOR, MADHAYA PRADESH",0.00687
2012-07,"JAISALMER, RAJASTHAN",0.97126
2012-07,"BIKANER, RAJASTHAN",6.09169
2012-07,"GANGANAGAR, RAJASTHAN",7.11794
2012-07,"HANUMANGARH, RAJASTHAN",11.93619
2012-07,"SIRSA, HARYANA",12.63485
2012-07,"THOOTHUKUDI, TAMILNADU",13.80186
2012-07,"NAMAKKAL, TAMILNADU",13.95264
2012-07,"CHURU, RAJASTHAN",16.94739
2012-07,"FEROZEPORE, PUNJAB",17.76523
2012-07,"BARMER, RAJASTHAN",19.05269
2000-09,"GANGANAGAR, RAJASTHAN",0.00000
2000-09,"JAISALMER, RAJASTHAN",0.05425
2000-09,"FARIDKOT, PUNJAB",0.61083
2000-09,"BHIWANI, HARYANA",0.82719
2000-09,"CHURU, RAJASTHAN",1.06160
2000-09,"AMRITSAR, PUNJAB",1.14176
2000-09,"BIKANER, RAJASTHAN",1.17245
2000-09,"BARMER, RAJASTHAN",1.30360
2000-09,"PANIPAT, HARYANA",1.48659
2000-09,"MAHENDRAGARH, HARYANA",1.74093
2002-06,"KUPWARA, JAMMU AND KASHMIR",0.25749
2002-06,"UDHAMPUR, JAMMU AND KASHMIR",1.80588
2002-06,"ANANTNAG, JAMMU AND KASHMIR",2.97375
2002-06,"VARANASI, UTTAR PRADESH",3.50018
2002-06,"BUXAR, BIHAR",4.44946
2002-06,"JAISALMER, RAJASTHAN",4.98711
2002-06,"GANGANAGAR, RAJASTHAN",5.20177
2002-06,"BHABUA, BIHAR",5.21851
2002-06,"AMRITSAR, PUNJAB",5.55325
2002-06,"DODA, JAMMU AND KASHMIR",5.67284
2011-03,"NAWADAH, BIHAR",0.01202
2011-03,"PALAMAU, JHARKHAND",0.01339
2011-03,"UDAIPUR, RAJASTHAN",0.01373
2011-03,"KOTAH, RAJASTHAN",0.01373
2011-03,"BARAN, RAJASTHAN",0.01373
2011-03,"OSMANABAD, MAHARASHTRA",0.01373
2011-03,"BROACH, GUJARAT",0.01373
2011-03,"RANGAREDDY, TELANGANA",0.01373
2011-03,"BIJAPUR, KARNATAKA",0.01373
2011-03,"NALGONDA, TELANGANA",0.01373
2010-07,"LADAKH, LADAKH",26.55473
2010-07,"RAMANATHAPURA, TAMILNADU",26.75326
2010-07,"SIVAGANGA, TAMILNADU",35.25467
2010-07,"VIRUDHUNAGAR, TAMILNADU",35.42469
2010-07,"TIRUCHIRAPALLI, TAMILNADU",39.31629
2010-07,"MADURAI, TAMILNADU",49.24514
2010-07,"BIKANER, RAJASTHAN",49.74117
2010-07,"NAMAKKAL, TAMILNADU",50.12941
2010-07,"JAISALMER, RAJASTHAN",52.32393
2010-07,"GANGANAGAR, RAJASTHAN",55.46808
2006-10,"BANSWARA, RAJASTHAN",0.00000
2006-10,"SINGBHUM WEST� C, JHARKHAND",0.00000
2006-10,"NEEMUCH, MADHAYA PRADESH",0.00000
2006-10,"DARRANG, ASSAM",0.00000
2006-10,"NALBARI, ASSAM",0.00000
2006-10,"CHITTORGARH, RAJASTHAN",0.00343
2006-10,"BANASKANTHA, GUJARAT",0.00515
2006-10,"SURENDRANAGAR, GUJARAT",0.01659
2006-10,"BHILWARA, RAJASTHAN",0.01876
2006-10,"PATAN, GUJARAT",0.02060
2005-05,"S.RAVIDAS NAGAR, UTTAR PRADESH",0.00000
2005-05,"BALAGHAT, MADHAYA PRADESH",0.00000
2005-05,"HOSHANGABAD, MADHAYA PRADESH",0.00000
2005-05,"INDORE, MADHAYA PRADESH",0.00000
2005-05,"JABALPUR, MADHAYA PRADESH",0.00000
2005-05,"GWALIOR, MADHAYA PRADESH",0.00000
2005-05,"BHANDARA, MAHARASHTRA",0.00000
2005-05,"KATNI, MADHAYA PRADESH",0.00000
2005-05,"BHABUA, BIHAR",0.00000
2005-05,"ALLAHABAD, UTTAR PRADESH",0.00000
2001-03,"DHULIA, MAHARASHTRA",0.00000
2001-03,"BELLARY, KARNATAKA",0.00000
2001-03,"JODHPUR, RAJASTHAN",0.00000
2001-03,"SURENDRANAGAR, GUJARAT",0.00000
2001-03,"BELGAUM, KARNATAKA",0.00000
2001-03,"BHAVNAGAR, GUJARAT",0.00000
2001-03,"PATAN, GUJARAT",0.00000
2001-03,"RAJKOT, GUJARAT",0.00000
2001-03,"AJMER, RAJASTHAN",0.00000
2001-03,"DAMAN, DAMAN AND DIU",0.00000
2007-09,"KUPWARA, JAMMU AND KASHMIR",1.87283
2007-09,"BIKANER, RAJASTHAN",2.69995
2007-09,"JAISALMER, RAJASTHAN",3.98941
2007-09,"GANGANAGAR, RAJASTHAN",4.97303
2007-09,"SINGBHUM WEST� C, JHARKHAND",6.56304
2007-09,"JODHPUR, RAJASTHAN",6.78749
2007-09,"CHURU, RAJASTHAN",6.92825
2007-09,"UDHAMPUR, JAMMU AND KASHMIR",8.78134
2007-09,"NAGOUR, RAJASTHAN",11.79600
2007-09,"BARMER, RAJASTHAN",12.44425
2011-01,"SHIVPURI, MADHAYA PRADESH",0.00343
2011-01,"VIDISHA, MADHAYA PRADESH",0.00343
2011-01,"SEONI, MADHAYA PRADESH",0.00343
2011-01,"SURENDRANAGAR, GUJARAT",0.00343
2011-01,"BARODA, GUJARAT",0.00343
2011-01,"MALKANGIRI, ORISSA",0.00343
2011-01,"MANDLA, MADHAYA PRADESH",0.00343
2011-01,"TIKAMGARH, MADHAYA PRADESH",0.00343
2011-01,"HOSHANGABAD, MADHAYA PRADESH",0.00343
2011-01,"MAHASAMUND, CHATISGARH",0.00343
2013-11,"KODARMA, JHARKHAND",0.00086
2013-11,"JALORE, RAJASTHAN",0.00086
2013-11,"JAINTIA HILLS, MEGHALAYA",0.00086
2013-11,"BARWANI, MADHAYA PRADESH",0.00086
2013-11,"ALLAHABAD, UTTAR PRADESH",0.00086
2013-11,"NANDURBAR, MAHARASHTRA",0.00086
2013-11,"LATEHAR, JHARKHAND",0.00086
2013-11,"AZAMGARH, UTTAR PRADESH",0.00086
2013-11,"SIDHI, MADHAYA PRADESH",0.00086
2013-11,"ROHTAS, BIHAR",0.00086
2012-01,"DANGS, GUJARAT",0.01030
2012-01,"JAMNAGAR, GUJARAT",0.01030
2012-01,"NORTH GOA, GOA",0.01030
2012-01,"NANDURBAR, MAHARASHTRA",0.01030
2012-01,"KAIRA/KHEDA, GUJARAT",0.01030
2012-01,"NAVSARI, GUJARAT",0.01030
2012-01,"BROACH, GUJARAT",0.01030
2012-01,"RATNAGIRI, MAHARASHTRA",0.01030
2012-01,"BARODA, GUJARAT",0.01030
2012-01,"SURENDRANAGAR, GUJARAT",0.01030
2003-01,"BOLANGIR, ORISSA",0.00000
2003-01,"NAWAPARA, ORISSA",0.00000
2003-01,"SIMDEGA, JHARKHAND",0.00000
2003-01,"SONEPUR, ORISSA",0.00000
2003-01,"BHAVNAGAR, GUJARAT",0.00000
2003-01,"GUMLA, JHARKHAND",0.00000
2003-01,"JAMNAGAR, GUJARAT",0.00000
2003-01,"DHAMTARI, CHATISGARH",0.00000
2003-01,"RAIGARH, CHATISGARH",0.00000
2003-01,"DIU, DAMAN AND DIU",0.00000
2008-06,"KUPWARA, JAMMU AND KASHMIR",0.25063
2008-06,"LADAKH, LADAKH",0.90294
2008-06,"KARGIL, JAMMU AND KASHMIR",8.20885
2008-06,"JAISALMER, RAJASTHAN",10.48027
2008-06,"VIRUDHUNAGAR, TAMILNADU",11.90858
2008-06,"GANGANAGAR, RAJASTHAN",13.18831
2008-06,"RAMANATHAPURA, TAMILNADU",13.86681
2008-06,"BIJAPUR, KARNATAKA",17.65945
2008-06,"SINGBHUM WEST� C, JHARKHAND",19.65179
2008-06,"BAGALKOTE, KARNATAKA",19.87820
2009-08,"JAISALMER, RAJASTHAN",2.21048
2009-08,"LADAKH, LADAKH",3.33924
2009-08,"KUPWARA, JAMMU AND KASHMIR",3.60146
2009-08,"GANGANAGAR, RAJASTHAN",6.84714
2009-08,"BIKANER, RAJASTHAN",7.84779
2009-08,"KARGIL, JAMMU AND KASHMIR",10.94943
2009-08,"BARMER, RAJASTHAN",19.30865
2009-08,"CHURU, RAJASTHAN",29.22069
2009-08,"JODHPUR, RAJASTHAN",30.92973
2009-08,"SINGBHUM WEST� C, JHARKHAND",31.08616
2000-12,"SINGBHUM WEST� C, JHARKHAND",0.00000
2000-12,"S.RAVIDAS NAGAR, UTTAR PRADESH",0.00000
2000-12,"KOKRAJHAR, ASSAM",0.00000
2000-12,"REWA, MADHAYA PRADESH",0.00000
2000-12,"MADHUBANI, BIHAR",0.00000
2000-12,"BASTAR, CHATISGARH",0.00000
2000-12,"BARMER, RAJASTHAN",0.00000
2000-12,"SARAN, BIHAR",0.00000
2000-12,"NAINITAL, UTTARAKHAND",0.00000
2000-12,"DEOGHAR, BIHAR",0.00000
2008-04,"SINGBHUM WEST� C, JHARKHAND",0.00000
2008-04,"DAMAN, DAMAN AND DIU",0.00000
2008-04,"JAMNAGAR, GUJARAT",0.00343
2008-04,"RATNAGIRI, MAHARASHTRA",0.01030
2008-04,"MUMBAI CITY, MAHARASHTRA",0.03133
2008-04,"THANA, MAHARASHTRA",0.03219
2008-04,"HOSHANGABAD, MADHAYA PRADESH",0.05035
2008-04,"BARODA, GUJARAT",0.05665
2008-04,"KOLABA/RAIGARH, MAHARASHTRA",0.06123
2008-04,"BROACH, GUJARAT",0.06695
2001-01,"NAGOUR, RAJASTHAN",0.00000
2001-01,"SURENDRANAGAR, GUJARAT",0.00000
2001-01,"SINGBHUM WEST� C, JHARKHAND",0.00000
2001-01,"BHABUA, BIHAR",0.00000
2001-01,"BARMER, RAJASTHAN",0.00000
2001-01,"WEST TRIPURA, TRIPURA",0.00000
2001-01,"NEEMUCH, MADHAYA PRADESH",0.00000
2001-01,"UNNAO, UTTAR PRADESH",0.00000
2001-01,"NANDURBAR, MAHARASHTRA",0.00000
2001-01,"BHAVNAGAR, GUJARAT",0.00000
2006-02,"SOUTHSIKKIM, SIKKIM",0.00000
2006-02,"MAHAMAYA NAGA, UTTAR PRADESH",0.00000
2006-02,"MAHBUBNAGAR, TELANGANA",0.00000
2006-02,"BIJAPUR, KARNATAKA",0.00000
2006-02,"GULBARGA, KARNATAKA",0.00000
2006-02,"AURANGABAD, BIHAR",0.00000
2006-02,"AZAMGARH, UTTAR PRADESH",0.00000
2006-02,"NEEMUCH, MADHAYA PRADESH",0.00000
2006-02,"JALNA, MAHARASHTRA",0.00000
2006-02,"GORAKHPUR, UTTAR PRADESH",0.00000
2011-11,"JAINTIA HILLS, MEGHALAYA",0.00172
2011-11,"SIMDEGA, JHARKHAND",0.00343
2011-11,"BIKANER, RAJASTHAN",0.00343
2011-11,"UJJAIN, MADHAYA PRADESH",0.00343
2011-11,"DATIA, MADHAYA PRADESH",0.00343
2011-11,"LUCKNOW, UTTAR PRADESH",0.00343
2011-11,"LOHARDAGA, JHARKHAND",0.00343
2011-11,"BROACH, GUJARAT",0.00343
2011-11,"JABALPUR, MADHAYA PRADESH",0.00343
2011-11,"S.RAVIDAS NAGAR, UTTAR PRADESH",0.00343
2012-11,"DAMAN, DAMAN AND DIU",0.00515
2012-11,"SHEOPUR, MADHAYA PRADESH",0.00515
2012-11,"TIKAMGARH, MADHAYA PRADESH",0.00515
2012-11,"FARRUKHABAD, UTTAR PRADESH",0.00515
2012-11,"SITAMARHI, BIHAR",0.00515
2012-11,"SHAJAPUR, MADHAYA PRADESH",0.00515
2012-11,"DEORIA, UTTAR PRADESH",0.00515
2012-11,"VIDISHA, MADHAYA PRADESH",0.00515
2012-11,"BHOPAL, MADHAYA PRADESH",0.00515
2012-11,"MAHAMAYA NAGA, UTTAR PRADESH",0.00515
2013-02,"DAMAN, DAMAN AND DIU",0.00343
2013-02,"BHAVNAGAR, GUJARAT",0.01087
2013-02,"BROACH, GUJARAT",0.01259
2013-02,"BARODA, GUJARAT",0.04692
2013-02,"PARBHANI, MAHARASHTRA",0.05493
2013-02,"NAVSARI, GUJARAT",0.06180
2013-02,"SURAT, GUJARAT",0.06386
2013-02,"KAIRA/KHEDA, GUJARAT",0.08858
2013-02,"SINGBHUM WEST� C, JHARKHAND",0.09098
2013-02,"DANGS, GUJARAT",0.10643
2000-10,"PANIPAT, HARYANA",0.00000
2000-10,"MUZAFFARNAGAR, UTTAR PRADESH",0.00000
2000-10,"VARANASI, UTTAR PRADESH",0.00000
2000-10,"BULANDSHAHR, UTTAR PRADESH",0.00000
2000-10,"ALMORA, UTTARAKHAND",0.00000
2000-10,"LALITPUR, UTTAR PRADESH",0.00000
2000-10,"J.PHULE NAGAR, UTTAR PRADESH",0.00000
2000-10,"JALAUN, UTTAR PRADESH",0.00000
2000-10,"SIDHI, MADHAYA PRADESH",0.00000
2000-10,"DAMOH, MADHAYA PRADESH",0.00000
2005-06,"FARIDKOT, PUNJAB",0.06580
2005-06,"AMRITSAR, PUNJAB",0.21887
2005-06,"JAMMU, JAMMU AND KASHMIR",0.31242
2005-06,"GANGANAGAR, RAJASTHAN",0.33023
2005-06,"CHURU, RAJASTHAN",0.46667
2005-06,"BIKANER, RAJASTHAN",0.51270
2005-06,"UDHAMPUR, JAMMU AND KASHMIR",1.17459
2005-06,"BHIWANI, HARYANA",1.21193
2005-06,"JAISALMER, RAJASTHAN",1.35492
2005-06,"GURDASPUR, PUNJAB",1.79672
2008-12,"GOPALGANJ, BIHAR",0.00000
2008-12,"AJMER, RAJASTHAN",0.00000
2008-12,"ROHTAS, BIHAR",0.00000
2008-12,"PATNA, BIHAR",0.00000
2008-12,"BALRAMPUR, UTTAR PRADESH",0.00000
2008-12,"LALITPUR, UTTAR PRADESH",0.00000
2008-12,"J.PHULE NAGAR, UTTAR PRADESH",0.00000
2008-12,"JAHANABAD, BIHAR",0.00000
2008-12,"FIROZABAD, UTTAR PRADESH",0.00000
2008-12,"BULANDSHAHR, UTTAR PRADESH",0.00000
2000-03,"JALORE, RAJASTHAN",0.00000
2000-03,"KARIMNAGAR, TELANGANA",0.00000
2000-03,"DHARWAR, KARNATAKA",0.00000
2000-03,"TIKAMGARH, MADHAYA PRADESH",0.00000
2000-03,"WASHIM, MAHARASHTRA",0.00000
2000-03,"DIU, DAMAN AND DIU",0.00000
2000-03,"BANSWARA, RAJASTHAN",0.00000
2000-03,"UJJAIN, MADHAYA PRADESH",0.00000
2000-03,"SEONI, MADHAYA PRADESH",0.00000
2000-03,"GAJAPATI, ORISSA",0.00000
2001-08,"LADAKH, LADAKH",4.36449
2001-08,"KARGIL, JAMMU AND KASHMIR",18.17809
2001-08,"GANGANAGAR, RAJASTHAN",21.12615
2001-08,"KUPWARA, JAMMU AND KASHMIR",23.42235
2001-08,"MADURAI, TAMILNADU",26.20797
2001-08,"PITHORGARH, UTTARAKHAND",27.41375
2001-08,"RAMANATHAPURA, TAMILNADU",30.80722
2001-08,"AMRITSAR, PUNJAB",31.64921
2001-08,"TIRUCHIRAPALLI, TAMILNADU",31.92868
2001-08,"JAMMU, JAMMU AND KASHMIR",35.09317
2004-06,"SINGBHUM WEST� C, JHARKHAND",0.03777
2004-06,"BARMER, RAJASTHAN",0.41164
2004-06,"JAISALMER, RAJASTHAN",0.46726
2004-06,"KUPWARA, JAMMU AND KASHMIR",0.96645
2004-06,"JAMMU, JAMMU AND KASHMIR",1.03941
2004-06,"FARIDKOT, PUNJAB",1.80645
2004-06,"BIKANER, RAJASTHAN",1.85680
2004-06,"SIKAR, RAJASTHAN",2.11658
2004-06,"AMRITSAR, PUNJAB",2.17366
2004-06,"GANGANAGAR, RAJASTHAN",2.42171
2007-01,"ARARIA, BIHAR",0.00000
2007-01,"SOUTH TRIPURA, TRIPURA",0.00000
2007-01,"CHHIMTUIPUI, MIZORAM",0.00000
2007-01,"WASHIM, MAHARASHTRA",0.00000
2007-01,"MANDLA, MADHAYA PRADESH",0.00000
2007-01,"NALANDA, BIHAR",0.00000
2007-01,"MALKANGIRI, ORISSA",0.00000
2007-01,"SITAMARHI, BIHAR",0.00000
2007-01,"BHIR, MAHARASHTRA",0.00000
2007-01,"SARAN, BIHAR",0.00000
2003-05,"SANGRUR, PUNJAB",0.00000
2003-05,"VIDISHA, MADHAYA PRADESH",0.00000
2003-05,"HOSHANGABAD, MADHAYA PRADESH",0.00000
2003-05,"CHINDWARA, MADHAYA PRADESH",0.00000
2003-05,"SHAHDOL, MADHAYA PRADESH",0.00000
2003-05,"SIDHI, MADHAYA PRADESH",0.00000
2003-05,"NAWAPARA, ORISSA",0.00000
2003-05,"AMBEDKAR NAGAR, UTTAR PRADESH",0.00000
2003-05,"KOWARDHA, CHATISGARH",0.00000
2003-05,"SONBHADRA, UTTAR PRADESH",0.00000
2007-02,"AKOLA, MAHARASHTRA",0.00000
2007-02,"PARBHANI, MAHARASHTRA",0.00000
2007-02,"HINGOLI, MAHARASHTRA",0.00000
2007-02,"SATARA, MAHARASHTRA",0.00147
2007-02,"GADAG, KARNATAKA",0.00172
2007-02,"SHOLAPUR, MAHARASHTRA",0.00584
2007-02,"OSMANABAD, MAHARASHTRA",0.00687
2007-02,"POONA, MAHARASHTRA",0.03542
2007-02,"SOUTH GOA, GOA",0.03777
2007-02,"BELLARY, KARNATAKA",0.04034
2002-08,"GANGANAGAR, RAJASTHAN",2.81031
2002-08,"JAISALMER, RAJASTHAN",6.62785
2002-08,"BIKANER, RAJASTHAN",9.93719
2002-08,"RAMANATHAPURA, TAMILNADU",14.51569
2002-08,"AMRITSAR, PUNJAB",14.75000
2002-08,"FARIDKOT, PUNJAB",15.40604
2002-08,"LADAKH, LADAKH",16.02030
2002-08,"KUPWARA, JAMMU AND KASHMIR",16.68548
2002-08,"CHURU, RAJASTHAN",20.59777
2002-08,"BARMER, RAJASTHAN",28.99567
2006-11,"PILIBHIT, UTTAR PRADESH",0.00000
2006-11,"RAE BARELI, UTTAR PRADESH",0.00000
2006-11,"ETAH, UTTAR PRADESH",0.00000
2006-11,"KARAULI, RAJASTHAN",0.00000
2006-11,"GURGAON, HARYANA",0.00000
2006-11,"AJMER, RAJASTHAN",0.00000
2006-11,"BUNDI, RAJASTHAN",0.00000
2006-11,"CHURU, RAJASTHAN",0.00000
2006-11,"UNNAO, UTTAR PRADESH",0.00000
2006-11,"CHITTORGARH, RAJASTHAN",0.00000
2012-06,"UDHAMPUR, JAMMU AND KASHMIR",0.04292
2012-06,"SINGBHUM WEST� C, JHARKHAND",0.06180
2012-06,"PANIPAT, HARYANA",0.24719
2012-06,"KURUKSHTRA, HARYANA",0.39139
2012-06,"SIKAR, RAJASTHAN",0.43602
2012-06,"BIKANER, RAJASTHAN",0.46806
2012-06,"KATHUA, JAMMU AND KASHMIR",0.52528
2012-06,"CHURU, RAJASTHAN",0.57384
2012-06,"BHIWANI, HARYANA",0.69094
2012-06,"GANGANAGAR, RAJASTHAN",0.70639
2013-07,"NAMAKKAL, TAMILNADU",6.75762
2013-07,"KRISHNAGIRI, TAMILNADU",8.84628
2013-07,"JAISALMER, RAJASTHAN",9.02664
2013-07,"GANGANAGAR, RAJASTHAN",9.41691
2013-07,"SALEM, TAMILNADU",12.40940
